site,year,month,day_frac_T4,day_frac_arh,logger,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,arh_sd,arh_cv,arh_med,arh_mean,arh_absmax,arh_absmin,T4_TDD,T4_GDD3,T4_GDD5,T4_FDD,T4_TDD_days,T4_GDD3_days,T4_GDD5_days,T4_FDD_days
31,2020,8,1,1,a,14.77,25.5,5.7,19.07,10.13,7.49,0.09,81.1,81.9,100,39.9,457.84,457.84,457.84,0,31,31,31,0
31,2020,9,1,1,a,10.92,18.3,3.4,14.25,7.82,4.85,0.05,92.2,91.6,100,53,327.63,327.63,327.63,0,30,30,30,0
31,2020,10,0.8709677419354839,0.8709677419354839,a,5.91,14.7,-2.2,8.25,3.56,2.37,0.02,99.8,98.6,100,79.9,160.8,154.94,144.23,-1.24,24,19,16,3
32,2019,8,0.22580645161290322,0.22580645161290322,a,16.31,28.2,-0.6,24.91,5.51,6.44,0.08,74.9,78.6,100,41,114.16,114.16,114.16,0,7,7,7,0
32,2019,9,1,1,a,8.52,24.9,-5.8,14.59,2.32,5.49,0.06,87.4,89.8,100,49.1,255.67,244.57,235.83,0,30,24,22,0
32,2019,10,1,1,a,2.63,11.3,-12.9,5.22,-0.28,4.18,0.04,97.6,95.7,100,66.1,93.94,75.48,59.74,-12.41,26,12,8,5
32,2019,11,1,1,a,-1.03,8.3,-16.5,0.91,-3.84,1.3,0.01,100,99.2,100,80.2,31.3,21.58,10.12,-62.3,13,5,2,17
32,2019,12,0.967741935483871,0.967741935483871,a,-1.18,3.8,-17.1,0.33,-3.08,0.72,0.01,100,99.6,100,88,12.42,0,0,-47.67,16,0,0,14
32,2020,1,0.9032258064516129,0.9032258064516129,a,-0.39,6.3,-10.4,1.49,-2.5,5.62,0.06,98.8,96.6,100,64.7,23.64,9.78,0,-34.48,11,3,0,17
32,2020,2,1,1,a,-2.39,5.8,-20.1,1.12,-6.74,8.42,0.09,96.5,93.1,100,36.4,18.55,6.91,0,-87.95,13,2,0,16
32,2020,3,1,1,a,-0.58,11.3,-16.6,3.85,-6.42,14.39,0.17,84.8,82.4,100,31.5,33.13,23.74,5.63,-51.02,16,6,1,15
32,2020,4,1,1,a,2.2,17.1,-10.2,8.03,-4.55,10.91,0.15,69.9,73.1,100,24.3,67.33,48.63,29.71,-1.47,25,10,5,5
32,2020,5,1,1,a,7.46,25.2,-8.3,14.87,-3.1,10.94,0.17,63.1,65.7,100,20.3,231.13,227.75,202.28,0,31,29,22,0
32,2020,6,1,1,a,18.09,34.8,-1.8,25.85,6.47,11.69,0.19,59.4,62.8,100,23.2,542.8,542.8,542.8,0,30,30,30,0
32,2020,7,1,1,a,14.73,28.8,-0.1,21.29,6.24,8.51,0.11,78.6,79.3,100,36,456.53,456.53,456.53,0,31,31,31,0
32,2020,8,1,1,a,14.25,29.5,-3,21.95,3.67,8.04,0.1,75.5,78,100,27.8,441.8,441.8,441.8,0,31,31,31,0
32,2020,9,1,1,a,10.82,21.9,-2.8,16.74,4.26,6.05,0.07,86.7,87,100,38.6,324.62,324.62,324.62,0,30,30,30,0
32,2020,10,0.9354838709677419,0.9354838709677419,a,5.6,18.5,-7.5,9.29,1.12,4.54,0.05,98.1,96.4,100,60.9,165.16,156.71,144.39,-2.88,25,19,16,4
32,2020,11,0.9333333333333333,0.9333333333333333,a,2.04,10,-11.1,4.47,-0.43,4.04,0.04,98,96.6,100,74.1,73.92,57.39,44.92,-16.93,18,10,7,10
32,2020,12,1,1,a,-0.95,4.9,-8.6,0.32,-2.28,1.36,0.01,99.9,99.3,100,86.7,16.55,7.18,0,-46.15,11,2,0,20
32,2021,1,1,1,a,-6.84,2,-34.2,-4.42,-9.57,2.37,0.02,99.2,98.3,100,85.3,1.1,0,0,-213.24,2,0,0,29
32,2021,2,1,1,a,-10.08,9.6,-32.7,-4.79,-16.18,4.88,0.05,94.3,93.4,100,50.9,9.8,3.93,0,-292.1,4,1,0,24
32,2021,3,1,1,a,-2.33,12.3,-32.2,3.24,-8.64,8.86,0.11,82.3,81.7,99.9,33.5,39.32,29.07,5.59,-111.4,13,7,1,18
32,2021,4,1,1,a,2.98,18.4,-10,9.24,-3.78,12.23,0.16,73.2,75.2,99.3,24.4,89.56,63.73,42.94,-0.14,29,12,7,1
32,2021,5,0.9354838709677419,0.9354838709677419,a,8.66,28.4,-8.5,14.98,0.85,12.77,0.17,75.4,75,100,24,251.22,241.92,224.82,0,29,24,20,0
34,2019,8,0.22580645161290322,0.22580645161290322,a,15.73,24,5.2,21.23,9.83,6.12,0.07,83.8,85.2,99.7,53.3,110.1,110.1,110.1,0,7,7,7,0
34,2019,9,1,1,a,8.43,21.5,-1.6,11.73,4.94,3.3,0.03,97.2,96.3,100,64.4,253.02,240.66,228.33,0,30,25,22,0
34,2019,10,1,1,a,2.75,11.1,-6.8,4.54,0.83,2.96,0.03,99.8,98,100,75.2,92.97,72.48,56.81,-7.85,27,12,8,4
34,2019,11,1,1,a,-0.87,7.1,-12.9,0.74,-2.72,2.11,0.02,99.4,98.3,100,90.8,26.82,16.58,0,-53.05,14,4,0,16
34,2019,12,1,1,a,-1.05,3.1,-12.4,0.28,-2.43,1.94,0.02,98.6,97.7,99.3,90.9,11.25,0,0,-43.66,20,0,0,11
34,2020,1,1,1,a,-0.12,5.6,-6.7,1.47,-1.83,4.13,0.04,96,94.5,98.8,74,25.12,0,0,-28.83,15,0,0,16
34,2020,2,1,1,a,-2.2,4.3,-14.4,0.17,-4.58,6.26,0.07,94.8,93.1,99.2,55,14.68,0,0,-78.62,14,0,0,15
34,2020,3,1,1,a,-0.47,10.1,-11.2,2.85,-3.93,12.73,0.15,88.8,83.9,98.8,38.4,26.23,14.57,0,-40.68,13,4,0,18
34,2020,4,1,1,a,1.86,16.6,-6,6.49,-2.42,9.4,0.12,75.8,77.1,97.1,29.4,59.16,41.27,11.57,-3.48,24,9,2,6
34,2020,5,1,1,a,7.18,23,-4.2,13.57,0.4,10.84,0.16,67.2,68.4,96.4,25.3,222.48,217.26,189.83,0,31,28,21,0
34,2020,6,1,1,a,16.94,30.5,4.3,22.69,10.48,11.64,0.17,63.2,67.7,100,31.9,508.18,508.18,508.18,0,30,30,30,0
34,2020,7,1,1,a,13.69,24.8,5.4,17.78,9.37,7.76,0.09,88.5,87.6,100,49.3,424.52,424.52,424.52,0,31,31,31,0
34,2020,8,1,1,a,13.85,25.6,3,18.8,8.36,7.23,0.08,84.7,85,100,37.7,429.24,429.24,429.24,0,31,31,31,0
34,2020,9,1,1,a,10.55,19.1,2.1,14.32,6.79,4.41,0.05,91.4,92.4,100,54.9,316.48,316.48,316.48,0,30,30,30,0
34,2020,10,0.8709677419354839,0.8709677419354839,a,5.86,15.5,-3.7,8.4,3.04,3.58,0.04,100,98.2,100,71.5,159.77,156.03,140.73,-1.5,23,19,15,4
35,2019,8,0.16129032258064516,0.16129032258064516,a,17.32,23.9,11.5,21.58,13.24,8.33,0.1,77.4,80.9,97.2,55.7,86.62,86.62,86.62,0,5,5,5,0
35,2019,9,1,1,a,8.87,22.3,0,11.59,6.32,4.32,0.05,93.9,93.4,100,67.5,266.08,266.08,244.77,0,30,30,24,0
35,2019,10,1,1,a,2.7,10.6,-5.6,4.34,1.03,3.35,0.03,98.2,97.1,100,74.9,90.67,67.31,55.2,-6.97,28,11,8,3
35,2019,11,1,1,a,-0.8,7.6,-11.4,0.68,-2.37,2,0.02,99.7,98.5,100,91.3,27.97,17.2,0,-52.09,15,4,0,15
35,2019,12,1,1,a,-0.98,2.8,-12.8,0.19,-2.33,1.92,0.02,98.6,97.9,100,91.4,11.12,0,0,-41.56,18,0,0,13
35,2020,1,1,1,a,-0.06,5.9,-6.6,1.47,-1.64,4.24,0.05,93.9,92.9,97.7,68.5,25.77,0,0,-27.77,15,0,0,16
35,2020,2,1,1,a,-1.92,4.6,-11.8,0.14,-3.92,7.6,0.08,93.3,90.7,97.6,51.1,12.6,0,0,-68.24,13,0,0,16
35,2020,3,1,1,a,-0.37,8.9,-8.9,2.15,-2.93,13.05,0.16,88.8,83.2,97.7,39,25.3,12.04,0,-36.77,14,3,0,17
35,2020,4,1,1,a,1.98,14,-3.9,5.57,-1.31,10.41,0.14,74.2,74.5,95.3,31.2,62.46,43.79,23.81,-3.19,24,9,4,6
35,2020,5,1,1,a,7.55,21.2,-1.8,12.12,2.72,12.56,0.19,63.5,64.9,94.5,28.2,233.96,225.78,201.4,0,31,27,21,0
35,2020,6,1,1,a,17.93,30.5,8,22.15,13.02,13.38,0.22,54.2,60.6,96.7,33.9,538.03,538.03,538.03,0,30,30,30,0
35,2020,7,1,1,a,14.15,24.4,7,17.58,10.8,9.55,0.12,84.5,82.1,97.3,47.1,438.51,438.51,438.51,0,31,31,31,0
35,2020,8,1,1,a,14.93,25.9,6.2,18.86,10.96,9.11,0.12,76.2,77.6,96.8,36.8,462.77,462.77,462.77,0,31,31,31,0
35,2020,9,1,1,a,11.06,18.7,3.1,14.18,8.24,5.41,0.06,87.8,87.2,98.2,51.4,331.88,331.88,331.88,0,30,30,30,0
35,2020,10,1,1,a,6.1,14.5,-1.8,8.09,4.19,4.64,0.05,98.2,96.3,100,70.5,189.79,180.27,168.19,-0.81,29,22,19,2
35,2020,11,1,1,a,2.63,11.3,-3.9,4.34,1.02,3.73,0.04,96.3,95.4,100,78.3,86.29,65.25,56.52,-7.3,23,11,9,7
35,2020,12,1,1,a,-0.88,4.5,-5.6,0.32,-1.94,2.32,0.02,98.2,97.7,100,87.8,13.64,0,0,-41.01,14,0,0,17
35,2021,1,1,1,a,-6.56,0.9,-25.9,-4.61,-8.36,2.73,0.03,95.2,95.5,100,86,1.17,0,0,-204.46,4,0,0,27
35,2021,2,1,1,a,-9.29,5.2,-20.9,-6.58,-12.12,2.42,0.03,92.8,93.4,100,78.8,4.68,0,0,-264.88,4,0,0,24
35,2021,3,1,1,a,-2.47,7.4,-21.6,0.55,-5.51,6.86,0.08,87.4,86.8,99.4,52.2,25.45,6.52,0,-102.1,12,2,0,19
35,2021,4,1,1,a,2.61,12.8,-3.2,5.8,-0.47,14.4,0.18,81.9,78.6,98.7,35.2,79.57,56.48,45.87,-1.34,27,10,7,3
35,2021,5,1,1,a,8.68,25.9,-2.7,12.94,4.45,14.74,0.19,75.4,76.3,99.7,30.1,269.16,259,241.26,0,31,26,22,0
35,2021,6,0.6333333333333333,0.6333333333333333,a,16.6,26.2,6.4,21,11.97,11.06,0.16,67.2,69.1,98,39.4,315.38,315.38,315.38,0,19,19,19,0
36,2019,8,0.16129032258064516,0.16129032258064516,a,16.67,27.4,6.1,24.46,8.38,7.93,0.1,79.7,82.6,100,47.3,83.37,83.37,83.37,0,5,5,5,0
36,2019,9,1,1,a,8.66,23.8,-4.3,13.22,3.8,4.22,0.05,92.6,92.7,100,58.3,259.93,247.06,233.68,0,30,25,22,0
36,2019,10,1,1,a,2.7,11.4,-7.3,5.02,0.22,3.08,0.03,98.2,97.1,100,74.3,94.22,72.58,52.46,-10.47,27,12,7,4
36,2019,11,1,1,a,-0.82,8.1,-12.3,0.96,-2.95,1.65,0.02,99.7,98.9,100,89.3,31.98,21.2,5.12,-56.44,15,5,1,15
36,2019,12,1,1,a,-1.05,3.1,-14.9,0.47,-2.71,2.05,0.02,97.8,97.6,100,88.5,14.61,0,0,-47.07,20,0,0,11
36,2020,1,1,1,a,-0.24,5.8,-8.8,1.76,-2.54,4.47,0.05,94,92.5,99,69.1,26.6,3.03,0,-34.08,14,1,0,17
36,2020,2,1,1,a,-2.12,5.3,-15.6,0.56,-5.2,6.7,0.07,91.4,89.5,99.3,47.5,18.79,3.08,0,-80.36,14,1,0,15
36,2020,3,1,1,a,-0.4,9.9,-13.7,3.47,-4.96,12.3,0.15,83.5,79.5,97.2,35.3,30.42,15.17,0,-42.75,15,4,0,16
36,2020,4,1,1,a,2.61,14.7,-6.8,8.07,-3.24,9.14,0.13,68.1,69.5,95.5,28,78.97,55.23,36.12,-0.66,27,11,6,3
36,2020,5,1,1,a,8.22,25.4,-5.3,14.99,-0.11,10.61,0.17,59.8,61.9,94.7,22,254.78,250.18,225.18,0,31,29,23,0
36,2020,6,1,1,a,18.75,35.5,1.5,26.41,9.02,11.01,0.19,55.4,58.6,97,27.3,562.35,562.35,562.35,0,30,30,30,0
36,2020,7,1,1,a,15.07,30.2,3.2,22.04,7.87,7.22,0.1,75.3,75.5,98.3,30.9,467.15,467.15,467.15,0,31,31,31,0
36,2020,8,1,1,a,14.93,32.1,0.1,22.84,6.47,7.71,0.1,75.6,76.8,100,35.2,462.95,462.95,462.95,0,31,31,31,0
36,2020,9,1,1,a,10.69,19.9,0,15.27,5.49,4.39,0.05,87.8,88.8,100,51.3,320.82,320.82,320.82,0,30,30,30,0
36,2020,10,1,1,a,5.82,16.2,-6,8.79,2.21,4.34,0.04,98.5,96.5,100,67.9,183.94,177.4,161.5,-3.63,27,22,18,4
36,2020,11,1,1,a,2.38,11.7,-7.2,4.52,0.12,3.57,0.04,98.5,96.8,100,79.7,84.29,64.88,51.01,-12.99,21,11,8,9
36,2020,12,1,1,a,-0.68,4.9,-7,0.62,-1.95,2.08,0.02,99.1,98.4,100,86.3,16.57,6.8,0,-37.77,12,2,0,19
36,2021,1,1,1,a,-6.5,2,-28.2,-4.25,-8.97,2.41,0.02,97.8,97.1,100,86.4,2,0,0,-203.46,4,0,0,27
36,2021,2,1,1,a,-9.79,4.9,-28.5,-5.89,-14.23,2.45,0.03,94.4,94.3,100,75.9,5.7,0,0,-279.71,4,0,0,24
36,2021,3,1,1,a,-2.58,10.6,-32.5,2.36,-8.09,6.62,0.08,85.7,85.6,100,40.9,28.74,11.58,0,-108.67,13,3,0,18
36,2021,4,1,1,a,3.35,18.9,-7.6,10.12,-2.78,12.39,0.16,75.4,76.5,100,26.7,100.42,68.58,51.92,0,30,12,8,0
36,2021,5,0.9032258064516129,0.9032258064516129,a,9.21,27.6,-5.8,14.82,3.27,14.36,0.19,75,77,100,30.6,257.92,254.14,234.25,0,28,26,21,0
37,2019,8,0.1935483870967742,0.1935483870967742,a,17.66,27.9,6.2,25.18,9.5,6.15,0.08,77.4,78.7,99.8,44.9,105.98,105.98,105.98,0,6,6,6,0
37,2019,9,1,1,a,9.11,24.4,-3.3,14.67,4.01,5.2,0.06,87.4,88.9,100,48.7,273.34,266.04,254.63,0,30,27,24,0
37,2019,10,1,1,a,2.84,11.2,-9.2,5.39,0.36,4.33,0.05,95.7,94.7,100,65.3,96.95,75.34,59.51,-9.06,27,12,8,4
37,2019,11,1,1,a,-0.91,7.9,-12.7,0.94,-3.14,1.79,0.02,99.6,98.6,100,80.4,30.56,17.68,0,-57.78,13,4,0,17
37,2019,12,1,1,a,-1.11,3.8,-15.6,0.43,-2.85,1.92,0.02,98.4,98,100,84.5,14.24,0,0,-48.71,16,0,0,15
37,2020,1,1,1,a,-0.07,5.9,-7,1.8,-2.04,5.1,0.06,93.5,91.7,99.8,63.6,29.17,9.45,0,-31.39,14,3,0,17
37,2020,2,1,1,a,-1.84,5.5,-15.2,1.3,-4.95,7.55,0.09,92,88.5,99.8,35.9,18.83,6.82,0,-72.28,12,2,0,17
37,2020,3,1,1,a,-0.08,10.8,-13.1,4.09,-4.38,12.86,0.16,81.3,78.2,98.8,33.7,34.38,20.52,5.5,-36.92,16,5,1,15
37,2020,4,1,1,a,2.58,17.1,-6.9,7.74,-2.71,8.59,0.12,68.3,70.7,97.1,26.3,77.94,56.88,32.96,-0.54,28,11,5,2
37,2020,5,1,1,a,8.16,24.5,-5.8,14.87,-0.33,9.98,0.16,62,63.2,96.4,23.1,253.06,248.5,223.78,0,31,29,23,0
37,2020,6,1,1,a,18.96,34.5,1.1,26.1,8.75,10.96,0.19,55.6,58.8,96,25.7,568.83,568.83,568.83,0,30,30,30,0
37,2020,7,1,1,a,15.29,29.3,3.6,21.82,8.25,7.08,0.1,74.3,74.4,98.5,36.4,474.05,474.05,474.05,0,31,31,31,0
37,2020,8,1,1,a,15.15,30.5,0,22.55,6.4,7.34,0.1,73.4,73.9,99.1,29.6,469.72,469.72,469.72,0,31,31,31,0
37,2020,9,1,1,a,11.25,22.4,0.5,16.76,6.28,5.04,0.06,82,83,99.9,40.7,337.44,337.44,337.44,0,30,30,30,0
37,2020,10,1,1,a,6.01,17.9,-5.9,9.45,2.3,4.63,0.05,92.8,91.7,99.9,55.3,187.94,183.03,163.45,-1.64,28,23,18,3
37,2020,11,1,1,a,2.54,11.5,-7.9,4.82,0.41,4.37,0.05,92.3,91.7,99.3,70,88.53,71.35,58.93,-12.26,20,12,9,10
37,2020,12,1,1,a,-0.86,4.9,-6.5,0.34,-2.04,2.92,0.03,95.2,94.7,100,81.4,16.43,7.07,0,-43.12,11,2,0,20
37,2021,1,1,1,a,-6.72,1.9,-31.2,-4.48,-9.35,3.01,0.03,93.3,92.9,99.8,76.2,1.09,0,0,-209.48,2,0,0,29
37,2021,2,1,1,a,-9.51,8.5,-29.1,-4.5,-14.28,4.18,0.05,88.6,88.1,100,52,8.67,0,0,-275.06,4,0,0,24
37,2021,3,1,1,a,-2.14,14.8,-31.8,3.68,-7.7,7.73,0.1,78.6,78.1,97.5,35.7,40.58,32.36,5.38,-106.83,13,8,1,18
37,2021,4,1,1,a,3.49,17.8,-8.6,9.54,-2.54,10.71,0.15,71,72.1,96.8,27.4,104.83,77.25,55.83,0,30,13,8,0
37,2021,5,0.9032258064516129,0.9032258064516129,a,9.24,27,-5.7,14.85,3.21,12.88,0.18,73.1,73.5,99.5,26.8,258.63,252.03,235.34,0,28,25,21,0
38,2019,8,0.16129032258064516,0.16129032258064516,a,17.05,28.1,4.9,25.92,7.16,5.56,0.07,75.5,77.8,97,44.8,85.22,85.22,85.22,0,5,5,5,0
38,2019,9,1,1,a,8.81,25.3,-4.6,14.67,2.93,4.87,0.06,84.6,87.2,98.5,49,264.4,253.84,246.03,0,30,25,23,0
38,2019,10,1,1,a,2.77,11.5,-10.2,5.56,0.1,4.14,0.04,93.4,92.2,98.4,61,97.52,76.56,60.58,-11.59,27,12,8,4
38,2019,11,1,1,a,-1.03,8.1,-18.6,1,-3.91,2.46,0.03,94.7,94.1,97.8,75.6,31.9,21.69,10.22,-62.9,14,5,2,16
38,2019,12,1,1,a,-1.05,3.8,-15.9,0.47,-2.76,2.48,0.03,94.2,93.4,96.6,80,15.11,0,0,-47.59,16,0,0,15
38,2020,1,1,1,a,0.04,6.6,-9.6,1.83,-2.1,5.22,0.06,90.4,88.8,95.7,62.5,30.73,10.04,0,-29.48,14,3,0,17
38,2020,2,1,1,a,-2.21,5.2,-19.3,1.38,-6.06,7.82,0.09,89.2,86.3,96,34.9,19.38,6.76,0,-83.5,13,2,0,16
38,2020,3,1,1,a,-0.35,11,-15.2,3.95,-5.58,12.27,0.16,80.3,77,95.7,33.3,33.25,20.32,5.41,-44.04,15,5,1,16
38,2020,4,1,1,a,2.43,17.5,-9.7,8.37,-3.83,9.17,0.13,67.5,68.4,94.6,24.6,73.96,55.8,31.08,-1.08,25,11,5,5
38,2020,5,1,1,a,7.83,26.7,-7.5,15.85,-2.15,9.18,0.15,61.1,62.3,94.2,23.7,242.82,235.89,211.28,0,31,28,22,0
38,2020,6,1,1,a,18.5,36.1,-0.8,27.39,7.32,10.33,0.17,57.1,59.8,94.5,25.2,555.06,555.06,555.06,0,30,30,30,0
38,2020,7,1,1,a,14.94,29.5,1.1,21.74,7.22,6.82,0.09,75.7,75,97,35.9,463.27,463.27,463.27,0,31,31,31,0
38,2020,8,1,1,a,14.47,29.4,-1.9,22.19,4.73,6.75,0.09,74.7,75.5,98.5,34,448.58,448.58,448.58,0,31,31,31,0
38,2020,9,1,1,a,10.93,23,-1.6,16.78,4.86,5.54,0.07,83.2,83.9,99.5,40.4,327.83,327.83,327.83,0,30,30,30,0
38,2020,10,1,1,a,5.79,19.2,-7.1,9.58,1.44,4.75,0.05,94.9,93.7,100,57.1,182.78,179.24,160.15,-3.26,27,23,18,4
38,2020,11,0.6333333333333333,0.6333333333333333,a,2.5,11.4,-9.7,4.27,0.73,3.34,0.04,93.6,93.7,100,72.3,55.7,45.43,33.75,-8.29,13,8,5,6
38,2020,12,1,1,a,-0.91,5.1,-8.4,0.34,-2.21,2.27,0.02,97.5,97.3,100,84.1,17.06,7.23,0,-45.16,12,2,0,19
38,2021,1,1,1,a,-6.79,2,-33.7,-4.32,-9.76,2.66,0.03,95.5,95,100,83.3,1.12,0,0,-211.51,3,0,0,28
38,2021,2,1,1,a,-10.02,10.4,-32.1,-4.55,-15.71,4.46,0.05,90.5,90.3,100,46.9,9.55,3.74,0,-290.03,4,1,0,24
38,2021,3,1,1,a,-2.25,13.6,-34.8,3.56,-8.1,8.28,0.1,80.8,80.8,99.6,28.7,38.63,28.51,0,-108.3,13,7,0,18
38,2021,4,1,1,a,2.97,20.2,-7.6,9.57,-3.12,11.02,0.15,74,75.5,99.8,24.6,89.43,63.37,47.88,-0.23,28,12,8,2
38,2021,5,1,1,a,9.22,29,-8.3,16.12,1.37,12.64,0.17,73.3,73.5,100,25.3,285.97,277.68,256.65,0,31,27,22,0
38,2021,6,0.06666666666666667,0.06666666666666667,a,10.7,25.8,1.8,20.85,2.25,18.16,0.23,79.7,79.7,99.3,34.3,21.39,21.39,21.39,0,2,2,2,0
39,2019,8,0.22580645161290322,0.22580645161290322,a,15.8,26.4,1.2,23.11,6.97,5.92,0.07,78.7,80.7,99.8,45.9,110.57,110.57,110.57,0,7,7,7,0
39,2019,9,1,1,a,8.58,23.4,-3.9,13.64,3.39,4.73,0.05,89.3,90.5,100,53.7,257.42,244.12,234.91,0,30,24,22,0
39,2019,10,1,1,a,2.78,11.2,-10.4,5.11,0.3,3.9,0.04,97.1,95.9,100,69.5,97.12,76.01,59.64,-10.82,27,12,8,4
39,2019,11,1,1,a,-0.85,8.4,-14.2,0.92,-3.3,2.53,0.03,99,97.8,100,87.6,32.22,18.81,5.2,-57.58,14,4,1,16
39,2019,12,1,1,a,-1.02,3.5,-14.6,0.44,-2.69,2.8,0.03,97.5,97,99.9,82.8,14.98,0,0,-46.73,18,0,0,13
39,2020,1,1,1,a,-0.06,6.5,-8.5,1.72,-2.11,4.77,0.05,92.8,90.9,97.7,65.7,30.03,9.78,0,-31.97,14,3,0,17
39,2020,2,1,1,a,-2.3,5.3,-19.5,0.79,-5.82,7.14,0.08,90.4,88.6,98.2,40.7,18.66,6.58,0,-85.48,13,2,0,16
39,2020,3,1,1,a,-0.5,10.6,-15.4,3.39,-5.4,12.82,0.16,82.5,78.9,97.1,30.1,31.76,20,5.45,-47.17,14,5,1,17
39,2020,4,1,1,a,2.05,15.7,-8.7,7.49,-3.53,9.27,0.13,68.9,70.4,94.1,25.9,64.15,46.49,18.07,-2.78,23,10,3,7
39,2020,5,1,1,a,7.19,24.2,-6.6,14.17,-1.56,9.8,0.15,62.2,63.5,94.5,22.3,222.75,214.38,186.88,0,31,27,20,0
39,2020,6,1,1,a,17.66,34.5,0,25.61,8,10.43,0.17,56.5,60.6,94.9,25.6,529.8,529.8,529.8,0,30,30,30,0
39,2020,7,1,1,a,14.5,28.9,2.2,20.8,7.68,7.26,0.09,77.2,76.4,97.9,35.8,449.41,449.41,449.41,0,31,31,31,0
39,2020,8,1,1,a,13.92,28.6,-1.3,21.24,5.4,6.67,0.09,76.8,77.2,99.3,29.2,431.53,431.53,431.53,0,31,31,31,0
39,2020,9,1,1,a,10.8,21,-1.4,15.83,5.33,4.82,0.06,86,86.1,100,47.7,323.87,323.87,323.87,0,30,30,30,0
39,2020,10,1,1,a,5.86,16.8,-5.9,8.99,2.05,4.71,0.05,97.1,95.9,100,61.4,184.26,180.4,161.43,-2.67,27,23,18,4
39,2020,11,0.3,0.3,a,3.26,11.7,-4.4,4.56,1.99,3.36,0.04,94.7,94.2,100,77.3,33.53,33.53,33.53,-4.22,5,5,5,4
39,2020,12,1,1,a,-0.8,5,-8,0.36,-1.95,1.8,0.02,99.4,98.6,100,86.9,17.1,10.28,0,-41.85,12,3,0,19
39,2021,1,1,1,a,-6.54,2,-30.3,-4.26,-9.18,2.37,0.02,97.3,97,100,86.7,1.12,0,0,-203.75,3,0,0,28
39,2021,2,1,1,a,-9.95,7.6,-30.3,-5.76,-14.57,3.68,0.04,93.8,93.6,100,63,8.25,3.28,0,-286.88,4,1,0,24
39,2021,3,1,1,a,-2.31,11.6,-28.9,2.9,-7.81,8.05,0.1,84.3,83.7,100,34.7,35.83,26.7,5.18,-107.37,13,7,1,18
39,2021,4,1,1,a,2.84,19.6,-8.5,9.49,-3.46,11.39,0.15,74.7,77,100,23.5,85.66,57.96,41.48,-0.51,28,11,7,2
39,2021,5,1,1,a,9.13,28.6,-8.6,16.12,1.44,13.26,0.18,74,74.4,100,22.1,282.92,277.41,262.4,0,31,28,24,0
39,2021,6,0.4666666666666667,0.4666666666666667,a,16.27,30.5,1.6,24.32,5.99,12.06,0.17,67.9,71,100,29.3,227.81,227.81,223.31,0,14,14,13,0
40,2019,8,0.22580645161290322,0.22580645161290322,a,15.46,26.8,0.4,23.67,6.01,5.61,0.07,79.9,81.8,100,46.3,108.22,108.22,108.22,0,7,7,7,0
40,2019,9,1,1,a,8.26,24.4,-4.5,14.03,2.7,4.91,0.05,90.4,91.5,100,51.3,247.65,236.18,227.78,0,30,24,22,0
40,2019,10,1,1,a,2.52,11,-11.5,4.97,-0.07,3.57,0.04,98.2,96.6,100,68.5,91.04,73.24,57.75,-13.01,25,12,8,6
40,2019,11,1,1,a,-1.19,8,-15.3,0.72,-3.79,1.19,0.01,100,99.3,100,84.8,27.98,17.45,0,-63.6,12,4,0,18
40,2019,12,1,1,a,-1.27,3.5,-15.2,0.21,-3.01,0.8,0.01,100,99.6,100,89.1,11.57,0,0,-51,12,0,0,19
40,2020,1,1,1,a,-0.36,6.1,-10.1,1.48,-2.55,4.89,0.05,99.2,97,100,66.9,26.76,3.12,0,-37.99,14,1,0,17
40,2020,2,1,1,a,-2.69,5,-19.8,0.61,-6.45,7.13,0.08,97.4,94.5,100,42.1,15.65,3.02,0,-93.73,12,1,0,17
40,2020,3,1,1,a,-0.86,10.7,-15.9,3.43,-6.1,14.16,0.17,88.7,84.1,100,28.3,28.33,15.92,5.18,-55.08,12,4,1,19
40,2020,4,1,1,a,1.81,16.8,-10,8.1,-4.48,10.78,0.14,72.8,75.3,100,25,58.73,43.94,16.84,-4.38,23,10,3,7
40,2020,5,1,1,a,6.84,25.6,-7.6,14.8,-2.68,10.63,0.15,67.6,68.8,100,21.6,211.98,202.02,175.07,0,31,26,19,0
40,2020,6,1,1,a,17.21,35,-1.4,26.5,6.72,11.54,0.17,62.1,66,100,23.3,516.32,516.32,516.32,0,30,30,30,0
40,2020,7,1,1,a,13.99,27.9,1.3,20.52,6.9,7.85,0.09,83.8,82.8,100,36.9,433.82,433.82,433.82,0,31,31,31,0
40,2020,8,1,1,a,13.45,29.1,-2,21.43,4.31,7.19,0.09,80.8,81.7,100,29.2,416.97,416.97,416.97,0,31,31,31,0
40,2020,9,1,1,a,10.47,21.9,-1.9,16.46,4.41,5.47,0.06,88.6,88.9,100,45.8,314.14,314.14,314.14,0,30,30,30,0
40,2020,10,1,1,a,5.48,17.2,-7,8.94,1.36,3.86,0.04,99.4,97.6,100,62.6,173.92,168.39,148.78,-4.18,26,22,17,5
40,2020,11,1,1,a,2.21,11.6,-8.9,4.49,-0.08,3.62,0.04,98.4,97.4,100,77.2,84.97,69.5,57.64,-18.61,20,12,9,10
40,2020,12,1,1,a,-1.09,4.8,-9.1,0.14,-2.41,1.03,0.01,100,99.6,100,89.6,14.64,6.86,0,-48.38,11,2,0,20
