site,year,month,day_frac_T1,day_frac_T2,day_frac_T3,day_frac_moist,T1_mean,T1_absmax,T1_absmin,T1_meanmax,T1_meanmin,T2_mean,T2_absmax,T2_absmin,T2_meanmax,T2_meanmin,T3_mean,T3_absmax,T3_absmin,T3_meanmax,T3_meanmin,moist_sd,moist_cv,moist_med,moist_mean,moist_absmax,moist_absmin,T1_TDD,T1_GDD3,T1_GDD5,T1_FDD,T1_TDD_days,T1_GDD3_days,T1_GDD5_days,T1_FDD_days,T2_TDD,T2_GDD3,T2_GDD5,T2_FDD,T2_TDD_days,T2_GDD3_days,T2_GDD5_days,T2_FDD_days,T3_TDD,T3_GDD3,T3_GDD5,T3_FDD,T3_TDD_days,T3_GDD3_days,T3_GDD5_days,T3_FDD_days
30,2019,8,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,14.96,16.63,13,16.08,13.86,16.1,26.2,7.2,23.63,8.71,16.85,29.62,5.06,26.34,6.51,0.13,0,30.2,30.2,30.9,29.7,89.77,89.77,89.77,0,6,6,6,0,96.61,96.61,96.61,0,6,6,6,0,101.1,101.1,101.1,0,6,6,6,0
30,2019,9,1,1,1,1,10.65,16.25,5.57,11.35,10.01,9.04,23.83,-1.42,14.8,4.3,8.75,25.88,-5.88,16.96,1.85,1.55,0.05,35,34.3,39.7,29.8,319.49,319.49,319.49,0,30,30,30,0,271.11,268.22,245.64,0,30,29,23,0,262.56,251.58,243.13,0,30,25,23,0
30,2019,10,1,1,1,1,5.22,8.94,2.13,5.61,4.84,3.15,10.45,-4.17,5.39,0.99,2.6,12.12,-10.75,6.65,-1,1.92,0.05,37.9,38,43,34.8,161.68,156.75,107.86,0,31,29,18,0,101.13,76.59,43.51,-3.56,28,14,6,3,91.22,71.65,56.52,-10.65,27,12,8,4
30,2019,11,1,1,1,0.2,0.56,2.13,-0.12,0.67,0.45,-0.45,4.45,-7.8,0.43,-1.53,-1.13,7.5,-15.25,1.13,-3.89,3.67,0.09,40.9,42.9,47.7,39.3,16.89,0,0,-0.03,28,0,0,7,14.28,3.26,0,-27.88,10,1,0,20,25.35,16.16,0,-59.14,13,4,0,17
30,2019,12,1,1,1,0,0.11,0.25,0,0.13,0.09,-0.4,1.01,-2.86,-0.08,-0.77,-1.35,3.19,-10.94,0.09,-2.94,NA,NA,NA,NA,NA,NA,3.51,0,0,0,31,0,0,2,1.41,0,0,-13.69,3,0,0,28,7.38,0,0,-49.33,8,0,0,23
30,2020,1,1,1,1,0,-0.04,0.13,-0.12,-0.02,-0.07,-0.42,2.7,-4.05,0.42,-1.39,-0.46,5.38,-10.88,1.62,-2.87,NA,NA,NA,NA,NA,NA,0.31,0,0,-1.62,9,0,0,26,6.42,0,0,-19.31,12,0,0,19,21.28,0,0,-35.63,14,0,0,17
30,2020,2,1,1,1,0,-0.18,0.13,-1.31,-0.13,-0.25,-0.93,2.39,-8.05,0.32,-1.98,-1.97,6.81,-15.62,1.72,-5.2,NA,NA,NA,NA,NA,NA,0,0,0,-5.32,0,0,0,29,3.15,0,0,-30.14,6,0,0,23,10.98,0,0,-68.12,8,0,0,21
30,2020,3,1,1,1,0,-0.33,-0.25,-1.43,-0.27,-0.46,-0.5,8.08,-6.92,1.77,-2.5,-0.68,13.06,-13.38,4.69,-5.98,NA,NA,NA,NA,NA,NA,0,0,0,-10.29,0,0,0,31,8.87,0,0,-24.43,10,0,0,21,25.38,12,0,-46.58,12,3,0,19
30,2020,4,1,1,1,0.13333333333333333,0.27,3.5,-0.37,0.54,0.01,1.83,14.51,-3.17,7.39,-1.86,2.47,18.75,-8.25,10.58,-4.2,0.08,0,51.6,51.6,51.9,51.4,13.5,0,0,-5.47,9,0,0,21,55.96,30.7,5.29,-1.06,27,8,1,3,75.4,53.87,29.91,-1.16,27,11,5,3
30,2020,5,1,1,1,1,7.25,12.63,1.63,8.6,6.03,8.25,24.01,-2.17,15.69,1.5,8.03,26.62,-6.88,17.58,-2.45,1.71,0.03,53.8,53.2,55.6,50,224.86,222.22,218.11,0,31,30,29,0,255.8,255.8,239.94,0,31,31,27,0,248.94,243.82,222.74,0,31,29,24,0
30,2020,6,1,1,1,1,15.25,20,10.82,16.3,14.2,17.88,32.45,4.95,25.89,10.2,18.58,36,-0.06,28.34,7,4,0.08,50,48.6,52.9,40.3,457.55,457.55,457.55,0,30,30,30,0,536.37,536.37,536.37,0,30,30,30,0,557.29,557.29,557.29,0,30,30,30,0
30,2020,7,1,1,1,1,15.13,18,13.25,15.91,14.37,15.61,27.95,5.33,22.49,9.6,15.14,32,0.25,24.34,6.26,1.9,0.04,44.5,45.6,49.8,43,469.14,469.14,469.14,0,31,31,31,0,483.76,483.76,483.76,0,31,31,31,0,469.44,469.44,469.44,0,31,31,31,0
30,2020,8,1,1,1,1,14.79,17.94,11.25,15.63,13.92,15,28.51,2.33,22.67,7.76,14.82,31.88,-2.81,25.45,3.73,1.27,0.03,41.2,41.8,44.7,40.2,458.56,458.56,458.56,0,31,31,31,0,465.15,465.15,465.15,0,31,31,31,0,459.52,459.52,459.52,0,31,31,31,0
30,2020,9,1,1,1,1,10.99,13.63,8.13,11.54,10.47,10.61,20.95,1.2,15.87,6.07,10.93,25.5,-3.12,19.24,3.59,0.69,0.02,41.1,41.2,43.3,40.1,329.8,329.8,329.8,0,30,30,30,0,318.18,318.18,318.18,0,30,30,30,0,327.77,327.77,327.77,0,30,30,30,0
30,2020,10,1,1,1,1,7.38,11.13,3.25,7.74,7.03,5.96,15.64,-1.55,8.59,3.25,5.64,20.75,-6.88,11.37,0.52,2.79,0.06,43.8,44.6,49.5,40.9,228.82,228.82,207.9,0,31,31,26,0,184.77,175.26,157.87,0,31,23,19,0,177.9,169.29,152.27,-2.94,27,21,17,4
30,2020,11,1,1,1,1,3.52,7,1.25,3.77,3.25,2.4,10.08,-1.92,3.62,1.27,2.12,12,-12.25,5.02,-0.64,0.81,0.02,49.6,50,53,48.9,105.47,75.56,46.74,0,30,16,8,0,73.51,54.19,41.13,-1.64,24,10,7,6,80.22,63.22,50.16,-16.6,20,11,8,10
30,2020,12,1,1,1,0.12903225806451613,0.32,1.25,-0.12,0.34,0.29,-0.47,1.2,-3.42,-0.16,-0.82,-1.1,4.31,-8.25,0.02,-2.34,0.15,0,51.5,51.5,52,51,9.95,0,0,-0.01,30,0,0,13,2.61,0,0,-17.3,7,0,0,24,11.65,3.16,0,-45.69,9,1,0,22
30,2021,1,1,1,1,0,0.06,0.13,0,0.06,0.05,-0.35,-0.17,-1.3,-0.28,-0.43,-2.68,-0.25,-15.25,-1.73,-3.83,NA,NA,NA,NA,NA,NA,1.73,0,0,0,31,0,0,15,0,0,0,-10.86,0,0,0,31,0,0,0,-83.03,0,0,0,31
30,2021,2,1,1,1,0,-0.01,0.13,-0.12,0,-0.02,-0.17,-0.17,-0.17,-0.17,-0.17,-0.9,-0.25,-1.88,-0.73,-1.04,NA,NA,NA,NA,NA,NA,0.06,0,0,-0.38,23,0,0,25,0,0,0,-4.76,0,0,0,28,0,0,0,-25.08,0,0,0,28
30,2021,3,1,1,1,0,-0.06,0,-0.12,-0.05,-0.07,-0.19,0.2,-0.55,-0.16,-0.22,-0.26,10.5,-2.25,0.51,-0.91,NA,NA,NA,NA,NA,NA,0,0,0,-1.73,9,0,0,31,0,0,0,-5.84,0,0,0,31,8.93,7.04,0,-17.04,4,2,0,27
30,2021,4,1,1,1,0.6333333333333333,2.82,7.13,-0.12,3.5,2.26,3.24,14.58,-0.92,7.25,0.36,3.27,20.5,-8.12,10.7,-3.51,1.6,0.03,55.9,56.9,59.4,54.8,84.77,76.84,29.47,-0.21,28,17,5,2,97.42,84.28,40.52,-0.23,28,17,6,2,98.85,70.83,54.53,-0.79,28,12,8,2
30,2021,5,1,1,1,1,8.57,12.94,3.38,9.53,7.74,9.77,22.58,-0.49,15.59,4.82,9.71,28.31,-7,18.08,1.26,0.89,0.02,53.1,53.1,55.6,51.1,265.62,265.62,234.17,0,31,31,24,0,302.84,300.19,282.36,0,31,30,26,0,300.92,293.83,281.24,0,31,28,25,0
30,2021,6,1,1,1,1,15.91,20.38,10.32,16.84,15.08,18.22,30.51,6.83,24.85,12.17,19.23,35,2.5,28.82,8.6,1.38,0.03,50.3,49.9,53.5,46.7,477.44,477.44,477.44,0,30,30,30,0,546.74,546.74,546.74,0,30,30,30,0,576.91,576.91,576.91,0,30,30,30,0
30,2021,7,1,1,1,1,17.93,21.13,14.5,18.75,17.1,19.28,31.7,7.08,26.12,12.76,19.72,35.88,0.12,29.32,8.24,3.14,0.08,39.1,39.9,47.5,34.7,555.68,555.68,555.68,0,31,31,31,0,597.82,597.82,597.82,0,31,31,31,0,611.18,611.18,611.18,0,31,31,31,0
30,2021,8,1,1,1,1,14.82,17.44,11.88,15.46,14.24,14.83,26.64,6.76,20.27,10.75,14.38,31.38,0.5,23.14,7.5,3.81,0.09,41.5,41.9,50.2,36.6,459.42,459.42,459.42,0,31,31,31,0,459.61,459.61,459.61,0,31,31,31,0,445.92,445.92,445.92,0,31,31,31,0
30,2021,9,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.7333333333333333,10.46,13.75,7.13,10.91,10.07,9.04,17.14,0.83,12.97,5.45,8.12,22.12,-5.81,15.78,1.16,0.47,0.01,45.6,45.6,48.2,44.6,230.05,230.05,230.05,0,22,22,22,0,198.98,198.98,198.98,0,22,22,22,0,178.56,178.56,165.89,0,22,22,19,0
31,2019,8,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,11.63,12.61,9.98,12.21,11.11,13.97,18.38,7.94,17.01,10.97,15.09,22.26,6.26,20.2,10.39,1.21,0.07,16.3,16.4,18.8,14.6,81.42,81.42,81.42,0,7,7,7,0,97.76,97.76,97.76,0,7,7,7,0,105.6,105.6,105.6,0,7,7,7,0
31,2019,9,1,1,1,1,9.21,12.61,6.48,9.57,8.91,8.74,17.31,2.12,10.79,6.67,8.29,20.57,-0.74,11.72,4.95,4.37,0.19,24.6,23.4,39.5,13.7,276.16,276.16,276.16,0,30,30,30,0,262.27,262.27,239.81,0,30,30,25,0,248.62,243.93,226.09,0,30,28,23,0
31,2019,10,1,1,1,1,6,8.42,4.11,6.25,5.76,3.84,9.38,-1.19,4.95,2.68,2.56,11.01,-5.68,4.47,0.61,1.62,0.06,26.6,27.2,38.1,23.6,185.96,185.96,172.81,0,31,31,28,0,119.78,100.44,58.35,-0.6,30,20,9,1,87.09,67.13,42.63,-7.62,27,12,6,4
31,2019,11,1,1,1,1,3.3,4.48,2.23,3.46,3.17,0.55,5.12,-4.81,1.2,-0.14,-1.12,6.26,-11.06,0.17,-2.62,2.86,0.1,28.1,28.6,40.2,24.6,98.89,72.36,0,0,30,20,0,0,29.92,15.56,0,-13.53,20,4,0,10,19.94,11.86,0,-53.41,11,3,0,19
31,2019,12,1,1,1,1,2.34,2.61,1.48,2.4,2.29,-0,1,-4.19,0.33,-0.37,-1.45,1.32,-10.74,-0.44,-2.52,1.54,0.05,28.5,29,35.4,26.4,72.65,0,0,0,31,0,0,0,12.05,0,0,-12.1,20,0,0,11,2.35,0,0,-47.19,5,0,0,26
31,2020,1,1,1,1,1,1.84,2.48,1.42,1.9,1.78,0.07,3.5,-2.38,0.67,-0.49,-0.71,5.07,-6.81,0.77,-2.23,1.57,0.05,28.6,28.7,38,26.3,57.07,0,0,0,31,0,0,0,12.42,0,0,-10.2,13,0,0,18,12.99,0,0,-35.11,12,0,0,19
31,2020,2,1,1,1,0.8620689655172413,1.3,1.67,-0.14,1.38,1.22,-0.93,0.88,-7.75,-0.3,-1.61,-2.56,1.51,-14.18,-0.87,-4.36,2.39,0.08,28.4,29,39.4,25.6,37.77,0,0,-0.05,28,0,0,1,2.51,0,0,-29.39,11,0,0,18,2.31,0,0,-76.41,3,0,0,26
31,2020,3,1,1,1,0,0.65,0.92,-0.08,0.7,0.61,-0.65,2.62,-4.94,0.21,-1.63,-1.29,6.82,-11.18,1.28,-4.21,NA,NA,NA,NA,NA,NA,20.23,0,0,-0.07,30,0,0,1,2.99,0,0,-23.02,10,0,0,21,12.37,0,0,-52.2,10,0,0,21
31,2020,4,1,1,1,0.4,1.19,2.48,0.48,1.35,1.07,0.9,7.12,-1.69,2.6,-0.55,1.13,12.69,-5.18,5.03,-2.34,0.9,0.03,26.1,26,27.2,23.8,35.74,0,0,0,30,0,0,0,30.52,10.57,0,-3.48,22,3,0,8,41.98,26.57,10.2,-8.04,21,7,2,9
31,2020,5,1,1,1,1,3.74,6.92,1.36,4.22,3.31,5.51,15.75,-0.88,8.97,1.96,6.61,21.69,-3.56,12.5,0.69,1.78,0.07,24.2,24.1,28.4,20.1,116.01,92.7,45.58,0,31,22,8,0,170.92,155.2,113.88,0,31,24,14,0,204.96,193.09,170.2,0,31,25,19,0
31,2020,6,1,1,1,1,9.31,13.77,6.11,9.99,8.71,13.87,22.62,5.5,17.5,10.19,16.16,29.88,4.76,22.21,10.43,3.18,0.19,17.5,16.7,36.3,8.7,279.37,279.37,279.37,0,30,30,30,0,416.17,416.17,416.17,0,30,30,30,0,484.74,484.74,484.74,0,30,30,30,0
31,2020,7,1,1,1,1,10.23,11.86,8.86,10.68,9.83,12.51,18.75,7.88,14.97,9.95,13.32,23.94,6.38,17.64,9.22,3.21,0.15,20.9,21.1,38,13.2,317.02,317.02,317.02,0,31,31,31,0,387.77,387.77,387.77,0,31,31,31,0,412.78,412.78,412.78,0,31,31,31,0
31,2020,8,1,1,1,1,10.92,12.86,8.86,11.44,10.41,12.75,19.38,6.38,15.68,9.74,13.47,23.69,4.82,18.37,8.83,2.7,0.28,9.4,9.5,22.3,5,338.51,338.51,338.51,0,31,31,31,0,395.32,395.32,395.32,0,31,31,31,0,417.61,417.61,417.61,0,31,31,31,0
31,2020,9,1,1,1,1,9.34,11.23,7.55,9.76,8.97,9.93,15.75,4.62,12.11,7.75,10.02,17.69,2.57,13.43,6.67,3,0.29,10.4,10.5,28.2,4.8,280.21,280.21,280.21,0,30,30,30,0,297.79,297.79,297.79,0,30,30,30,0,300.7,300.7,300.7,0,30,30,30,0
31,2020,10,0.8387096774193549,0.8387096774193549,0.8387096774193549,0.8387096774193549,7.44,9.73,4.61,7.74,7.1,6.17,12.69,0.5,7.81,4.36,5.37,13.69,-2.31,7.91,2.59,5.35,0.3,19.3,17.6,30.9,8.7,193.48,193.48,193.48,0,26,26,26,0,160.34,149.88,129.42,0,26,20,15,0,141.35,137.18,127.13,-1.71,22,18,15,4
32,2019,8,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,12.36,13.77,10.46,13.3,11.45,14.01,24.3,3.11,21.96,6.44,15.06,30.88,-2.62,27.64,2.06,1.94,0.04,51.2,51.8,55.1,48.4,86.55,86.55,86.55,0,7,7,7,0,98.09,98.09,98.09,0,7,7,7,0,105.4,105.4,105.4,0,7,7,7,0
32,2019,9,1,1,1,1,10.11,13.64,6.89,10.5,9.75,9,22.42,-0.08,13.96,4.47,7.98,27.88,-7.81,17.84,-0.93,2.24,0.04,56.7,56.6,58.8,48.6,303.19,303.19,303.19,0,30,30,30,0,269.94,269.94,252.11,0,30,30,26,0,239.54,229.95,221.61,0,30,24,22,0
32,2019,10,1,1,1,1,6.08,8.14,4.52,6.23,5.95,4.22,9.8,-2.51,6,2.39,2.37,12.75,-13.25,6.74,-1.98,0.43,0.01,58.7,58.5,58.8,57,188.42,188.42,179.14,0,31,31,29,0,131.78,122.29,61.56,-0.84,30,25,10,1,88.41,66.58,54.87,-14.83,25,11,8,6
32,2019,11,1,1,1,1,2.25,4.52,1.08,2.39,2.13,0.48,2.8,-4.95,1.02,-0.32,-1.41,7.62,-17.88,1.15,-4.85,0.8,0.01,58.7,58.3,58.8,56.2,67.53,18.94,0,0,30,5,0,0,24.93,0,0,-10.63,24,0,0,6,25.68,16.53,0,-67.99,12,4,0,18
32,2019,12,1,1,1,0.22580645161290322,0.92,1.14,0.64,0.96,0.88,0.29,0.99,-2.83,0.52,0.02,-1.79,2.56,-19.38,0.05,-4.36,0,0,58.8,58.8,58.8,58.8,28.5,0,0,0,31,0,0,0,13.01,0,0,-3.91,25,0,0,6,6,0,0,-61.38,9,0,0,22
32,2020,1,1,1,1,0,0.48,0.71,0.33,0.51,0.45,-0.03,1.42,-2.08,0.29,-0.43,-0.83,5.5,-12.19,1.36,-3.69,NA,NA,NA,NA,NA,NA,14.89,0,0,0,31,0,0,0,5.4,0,0,-6.46,15,0,0,16,18.41,0,0,-44.05,13,0,0,18
32,2020,2,1,1,1,0,0.33,0.58,-0.23,0.35,0.31,-0.41,0.49,-5.76,0.08,-0.85,-2.31,6.5,-18.25,1.68,-5.51,NA,NA,NA,NA,NA,NA,9.91,0,0,-0.24,27,0,0,2,1.55,0,0,-13.48,11,0,0,18,8.05,0,0,-75.01,6,0,0,23
32,2020,3,1,1,1,0,-0.19,-0.11,-0.23,-0.17,-0.21,-0.26,1.74,-3.58,0.16,-0.69,-0.96,13.5,-15.25,4.75,-6.59,NA,NA,NA,NA,NA,NA,0,0,0,-5.83,0,0,0,31,0.52,0,0,-8.5,4,0,0,27,23.21,11.04,0,-53.09,11,3,0,20
32,2020,4,0.8,0.8,0.8,0.03333333333333333,0.02,1.52,-0.17,0.08,-0.03,0.57,5.8,-1.39,2.67,-0.62,2.05,18.5,-9.25,11.1,-5.75,NA,NA,58.9,58.9,58.9,58.9,3.06,0,0,-2.64,4,0,0,20,14.5,0,0,-0.84,18,0,0,6,52.45,42.88,11.75,-3.15,18,10,2,6
32,2020,10,0.12903225806451613,0.12903225806451613,0.12903225806451613,0.12903225806451613,6.12,6.39,5.33,6.27,5.94,5.87,7.17,4.11,6.73,4.6,5.46,8.62,-1.12,7.7,1.22,0.04,0,59.4,59.4,59.4,59.3,24.49,24.49,24.49,0,4,4,4,0,23.46,23.46,23.46,0,4,4,4,0,21.83,21.83,12.85,0,4,4,2,0
32,2020,11,1,1,1,1,4.32,6.64,2.27,4.45,4.19,3.22,8.42,-1.45,4.14,2.31,1.78,11.5,-10.38,4.62,-1.23,0,0,59.4,59.4,59.5,59.4,129.61,113.63,53.96,0,30,24,9,0,96.72,63.46,29.45,0,30,13,5,0,75.1,59.59,42.39,-21.8,19,11,7,11
32,2020,12,1,1,1,0.8064516129032258,1.39,2.27,0.89,1.42,1.35,0.29,1.67,-1.64,0.56,-0.02,-1.22,4.38,-11.38,-0.03,-2.82,0,0,59.4,59.4,59.4,59.4,43.06,0,0,0,31,0,0,0,13.74,0,0,-4.76,21,0,0,10,11.69,0,0,-49.37,9,0,0,22
32,2021,1,1,1,1,0.9354838709677419,1.11,1.21,0.89,1.13,1.1,0.43,0.67,-0.58,0.51,0.31,-1.52,-0.25,-8.75,-1.16,-2.08,0.01,0,59.4,59.4,59.4,59.3,34.55,0,0,0,31,0,0,0,13.4,0,0,-0.14,30,0,0,1,0,0,0,-47.26,0,0,0,31
32,2021,2,1,1,1,0.6428571428571429,1.03,1.14,0.77,1.05,1.01,0.46,0.67,0.17,0.52,0.4,-0.86,-0.19,-2.12,-0.75,-0.97,0,0,59.4,59.4,59.4,59.4,28.72,0,0,0,28,0,0,0,12.82,0,0,0,28,0,0,0,0,0,0,-24.14,0,0,0,28
32,2021,3,1,1,1,0,0.75,0.83,0.46,0.75,0.74,0.35,0.42,0.05,0.38,0.32,-0.44,0,-1.88,-0.35,-0.55,NA,NA,NA,NA,NA,NA,23.13,0,0,0,31,0,0,0,10.73,0,0,0,31,0,0,0,0,0,0,-13.63,0,0,0,31
32,2021,4,1,1,1,0.6333333333333333,2.33,4.64,0.33,2.48,2.21,2.5,6.3,-0.08,3.17,1.95,2.32,17.38,-9.88,8.62,-3.72,0.03,0,59.6,59.6,59.6,59.5,70,54.16,0,0,30,14,0,0,74.94,60.84,5.06,0,30,15,1,0,72.03,50.98,34.27,-2.56,25,10,6,5
32,2021,5,1,1,1,1,6.41,9.64,3.52,6.71,6.14,7.6,16.92,0.3,10.5,5.17,8.99,30.62,-8.88,18.19,-0.51,0.05,0,59.7,59.7,59.8,59.6,198.66,198.66,154.87,0,31,31,20,0,235.45,235.45,199.62,0,31,31,22,0,278.62,272.16,251.49,0,31,28,23,0
32,2021,6,1,1,1,1,12.96,16.64,9.39,13.53,12.42,15.39,27.3,7.17,20.64,10.77,18.23,37.25,-0.19,29.38,5.25,0.06,0,59.8,59.9,60,59,388.73,388.73,388.73,0,30,30,30,0,461.59,461.59,461.59,0,30,30,30,0,546.79,546.79,546.79,0,30,30,30,0
32,2021,7,1,1,1,1,16.22,18.89,13.52,17.04,15.43,18.09,30.55,5.67,25.42,11.15,19.04,38.75,-2.12,31.05,4.94,7.68,0.16,48.6,46.8,60,33.7,502.82,502.82,502.82,0,31,31,31,0,560.69,560.69,560.69,0,31,31,31,0,590.16,590.16,590.16,0,31,31,31,0
32,2021,8,1,1,1,1,13.71,15.89,12.02,14.1,13.36,13.96,25.42,5.61,18.52,10.32,13.75,31,-1.81,23.76,5.18,5.31,0.1,58.5,55.1,60,43.6,425,425,425,0,31,31,31,0,432.91,432.91,432.91,0,31,31,31,0,426.33,426.33,426.33,0,31,31,31,0
32,2021,9,0.7666666666666667,0.7666666666666667,0.7666666666666667,0.7666666666666667,10.37,12.71,5.96,10.71,10.03,9.26,14.8,-2.95,12.52,6.37,7.68,22.12,-6.62,15.31,0.46,1.02,0.02,59.9,59.5,59.9,56.7,238.59,238.59,238.59,0,23,23,23,0,212.97,212.97,205.24,0,23,23,21,0,176.61,174.03,166.82,0,23,22,20,0
33,2019,8,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,13.64,15.27,11.15,14.49,12.87,15.48,21.59,8.09,19.32,11.92,16.18,24.5,6.62,21.57,11.15,1.4,0.09,14.8,15.2,18.2,13.2,95.48,95.48,95.48,0,7,7,7,0,108.35,108.35,108.35,0,7,7,7,0,113.28,113.28,113.28,0,7,7,7,0
33,2019,9,1,1,1,1,9.91,14.71,5.65,10.45,9.49,8.98,19.65,1.21,11.37,6.72,8.67,21.94,-0.88,12.17,5.44,3.17,0.16,19.1,19.6,33.7,12.8,297.4,297.4,297.4,0,30,30,30,0,269.27,269.27,245.19,0,30,30,24,0,259.98,254.91,236.27,0,30,28,23,0
33,2019,10,1,1,1,1,5.41,9.15,2.9,5.8,5.04,3.34,9.59,-2.54,4.62,2.04,2.71,10.75,-5.56,4.57,0.86,2.9,0.12,23.1,24.6,34.5,16.7,167.73,164.79,111.09,0,31,30,18,0,105.76,81.17,48.79,-2.32,29,15,7,2,91.41,70.84,55.08,-7.38,27,12,8,4
33,2019,11,1,1,1,0.8,2.17,4.27,0.77,2.34,1.99,-0.1,4.9,-6.41,0.7,-0.93,-0.94,7.56,-12,0.53,-2.64,2.55,0.1,25.5,26,36,20.9,65,21.57,0,0,30,6,0,0,21.25,12.09,0,-24.13,13,3,0,17,23.47,16.27,0,-51.77,12,4,0,18
33,2019,12,1,1,1,0.9032258064516129,1.58,2.08,0.4,1.65,1.51,-0.4,2.09,-5.41,0.13,-0.96,-1.16,2.88,-11.88,0.05,-2.49,2.02,0.07,26.7,27,31.2,22,49.03,0,0,0,31,0,0,0,6.03,0,0,-18.38,16,0,0,15,8.25,0,0,-44.33,9,0,0,22
33,2020,1,1,1,1,0.8709677419354839,1.48,2.71,0.9,1.61,1.37,0.12,4.71,-3.04,1.04,-0.71,-0.18,5.75,-6.38,1.4,-1.81,1.74,0.07,24.4,24.5,30.3,20.7,45.75,0,0,0,31,0,0,0,18.79,0,0,-15.09,14,0,0,17,24.32,3.04,0,-29.96,14,1,0,17
33,2020,2,1,1,1,0.27586206896551724,0.83,1.4,-0.6,0.93,0.74,-1.08,2.02,-8.79,-0.14,-2.01,-2.19,4.25,-14.12,0.08,-4.45,2.15,0.09,25.2,25.1,31,20.8,24.54,0,0,-0.4,27,0,0,2,4.41,0,0,-35.78,7,0,0,22,10.16,0,0,-73.68,9,0,0,20
33,2020,3,1,1,1,0,0.23,0.46,-0.42,0.26,0.2,-0.49,5.59,-5.35,0.85,-1.89,-0.69,9.38,-10.75,2.23,-3.82,NA,NA,NA,NA,NA,NA,7.97,0,0,-0.82,26,0,0,5,9.78,0,0,-24.89,10,0,0,21,22.77,11.82,0,-44.12,11,3,0,20
33,2020,4,1,1,1,0.4666666666666667,1.33,3.77,0.27,1.6,1.1,1.31,11.96,-2.91,4.39,-0.94,1.61,15.12,-5.75,6.3,-2.21,1.71,0.08,19.9,20.5,26.5,18.7,40,6.11,0,0,30,2,0,0,42.94,20.99,0,-3.76,22,5,0,8,53.23,38.88,11.44,-5.01,22,9,2,8
33,2020,5,1,1,1,1,4.72,9.15,1.4,5.51,3.99,6.51,24.84,-1.85,12.64,2.05,7.08,26.62,-3.75,14.09,1.03,2.54,0.14,18.9,18.5,24,12.5,146.32,144.38,68.79,0,31,30,10,0,201.81,189.78,161.4,0,31,26,19,0,219.37,208.62,184.88,0,31,26,20,0
33,2020,6,1,1,1,1,11.72,16.02,7.4,12.73,10.77,16,30.52,6.09,23.2,11.26,17.19,33.56,5.38,25.09,11.01,3,0.21,13.9,14.4,29.6,9.3,351.69,351.69,351.69,0,30,30,30,0,480.12,480.12,480.12,0,30,30,30,0,515.65,515.65,515.65,0,30,30,30,0
33,2020,7,1,1,1,1,12.3,15.4,10.27,12.97,11.72,13.62,26.46,8.4,17.82,10.75,13.77,28.88,7.06,19.02,9.89,3.61,0.18,19.8,19.9,33.8,14.1,381.31,381.31,381.31,0,31,31,31,0,422.17,422.17,422.17,0,31,31,31,0,426.9,426.9,426.9,0,31,31,31,0
33,2020,8,1,1,1,1,12.86,16.52,9.58,13.69,12.07,14.03,26.09,6.27,18.57,10.38,14.29,28.5,4.75,19.99,9.36,3.73,0.3,11.5,12.5,20.5,7.5,398.63,398.63,398.63,0,31,31,31,0,435.01,435.01,435.01,0,31,31,31,0,442.96,442.96,442.96,0,31,31,31,0
33,2020,9,1,1,1,1,10.41,12.77,8.15,10.96,9.93,10.58,16.71,4.46,13.24,8.24,10.61,19,3,14.42,7.34,4.61,0.34,14.2,13.5,22.8,7,312.36,312.36,312.36,0,30,30,30,0,317.45,317.45,317.45,0,30,30,30,0,318.26,318.26,318.26,0,30,30,30,0
33,2020,10,1,1,1,1,7.59,11.15,3.4,7.99,7.17,6.32,13.84,-0.29,8.05,4.55,5.81,15.38,-2.38,8.29,3.36,7.39,0.52,13,14.2,32.2,5.3,235.37,235.37,217.42,0,31,31,27,0,195.94,185.85,169.62,0,31,24,20,0,181.4,176.29,161.07,-1.17,29,23,19,2
33,2020,11,1,1,1,1,5.12,7.52,3.15,5.37,4.87,3.33,9.96,-0.48,4.44,2.36,2.51,11.44,-3.75,4.37,0.85,3.33,0.11,30,29.9,41.2,25.5,153.61,153.61,96.71,0,30,30,16,0,100.01,68.92,56.11,0,30,12,9,0,84.17,63.93,55.18,-8.98,21,11,9,9
33,2020,12,1,1,1,1,2.28,3.33,1.33,2.37,2.18,0.06,3.27,-2.16,0.53,-0.36,-0.99,4.56,-6,0.06,-1.96,2.77,0.09,31.1,31.4,40.9,26.8,70.56,12.68,0,0,31,4,0,0,14.64,0,0,-12.71,15,0,0,16,11.74,3.2,0,-42.52,10,1,0,21
33,2021,1,1,1,1,0.2903225806451613,1.06,2.15,0.58,1.09,1.02,-0.97,0.52,-5.16,-0.75,-1.31,-3.38,-0.19,-14.75,-2.57,-4.46,2.21,0.08,29,29.3,33.4,25.6,32.72,0,0,0,31,0,0,0,0.47,0,0,-30.64,1,0,0,30,0,0,0,-104.9,0,0,0,31
